Date;Brand;Film.Code;Ratecard.Duration;Metric;Value
2018-03-28;Ronney;Ronney lakiery do wlosow blondynka 9 op/ dostepne w hebe 300318;30;Cost;1728,0494
2018-03-28;Ronney;Ronney lakiery do wlosow blondynka 9 op/ dostepne w hebe 300318;30;TRP;0
2018-03-29;Ronney;Ronney lakiery do wlosow blondynka 9 op/ dostepne w hebe 300318;30;Cost;3456,0988
2018-03-29;Ronney;Ronney lakiery do wlosow blondynka 9 op/ dostepne w hebe 300318;30;TRP;0
2018-03-30;Ronney;Ronney lakiery do wlosow blondynka 9 op/ dostepne w hebe 300318;30;Cost;26661,3336
2018-03-30;Ronney;Ronney lakiery do wlosow blondynka 9 op/ dostepne w hebe 300318;30;TRP;0,35
2018-03-31;Ronney;Ronney lakiery do wlosow blondynka 9 op/ dostepne w hebe 300318;30;Cost;66850,82536
2018-03-31;Ronney;Ronney lakiery do wlosow blondynka 9 op/ dostepne w hebe 300318;30;TRP;2,95
2018-04-02;Aquafresh od 2001;Aquafresh intense clean deep action animowany bohater czysci zeby/ podwojna moc nagrod/loteria kup 2 produkty/hebe 300418;30;Cost;851829,6085
2018-04-02;Aquafresh od 2001;Aquafresh intense clean deep action animowany bohater czysci zeby/ podwojna moc nagrod/loteria kup 2 produkty/hebe 300418;30;TRP;17,56
2018-04-03;Aquafresh od 2001;Aquafresh intense clean deep action animowany bohater czysci zeby/ podwojna moc nagrod/loteria kup 2 produkty/hebe 300418;30;Cost;412411,3325
2018-04-03;Aquafresh od 2001;Aquafresh intense clean deep action animowany bohater czysci zeby/ podwojna moc nagrod/loteria kup 2 produkty/hebe 300418;30;TRP;11,38
2018-04-04;Aquafresh od 2001;Aquafresh intense clean deep action animowany bohater czysci zeby/ podwojna moc nagrod/loteria kup 2 produkty/hebe 300418;30;Cost;448799,1156
2018-04-04;Aquafresh od 2001;Aquafresh intense clean deep action animowany bohater czysci zeby/ podwojna moc nagrod/loteria kup 2 produkty/hebe 300418;30;TRP;11,44
2018-04-05;Aquafresh od 2001;Aquafresh intense clean deep action animowany bohater czysci zeby/ podwojna moc nagrod/loteria kup 2 produkty/hebe 300418;30;Cost;601756,1739
2018-04-05;Aquafresh od 2001;Aquafresh intense clean deep action animowany bohater czysci zeby/ podwojna moc nagrod/loteria kup 2 produkty/hebe 300418;30;TRP;13,33
2018-04-06;Aquafresh od 2001;Aquafresh intense clean deep action animowany bohater czysci zeby/ podwojna moc nagrod/loteria kup 2 produkty/hebe 300418;30;Cost;618592,3124
2018-04-06;Aquafresh od 2001;Aquafresh intense clean deep action animowany bohater czysci zeby/ podwojna moc nagrod/loteria kup 2 produkty/hebe 300418;30;TRP;14,55
2018-04-07;Aquafresh od 2001;Aquafresh intense clean deep action animowany bohater czysci zeby/ podwojna moc nagrod/loteria kup 2 produkty/hebe 300418;30;Cost;515106,8397
2018-04-07;Aquafresh od 2001;Aquafresh intense clean deep action animowany bohater czysci zeby/ podwojna moc nagrod/loteria kup 2 produkty/hebe 300418;30;TRP;11,08
2018-04-08;Aquafresh od 2001;Aquafresh intense clean deep action animowany bohater czysci zeby/ podwojna moc nagrod/loteria kup 2 produkty/hebe 300418;30;Cost;880218,9915
2018-04-08;Aquafresh od 2001;Aquafresh intense clean deep action animowany bohater czysci zeby/ podwojna moc nagrod/loteria kup 2 produkty/hebe 300418;30;TRP;18,49
2018-04-09;Aquafresh od 2001;Aquafresh intense clean deep action animowany bohater czysci zeby/ podwojna moc nagrod/loteria kup 2 produkty/hebe 300418;30;Cost;19008,5434
2018-04-09;Aquafresh od 2001;Aquafresh intense clean deep action animowany bohater czysci zeby/ podwojna moc nagrod/loteria kup 2 produkty/hebe 300418;30;TRP;0
2018-06-20;Loreal;Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618;20;Cost;129485,2102
2018-06-20;Loreal;Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618;20;TRP;1,12
2018-06-21;Loreal;Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618;20;Cost;563353,979
2018-06-21;Loreal;Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618;20;TRP;9,54
2018-06-22;Loreal;Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618;20;Cost;602901,6238
2018-06-22;Loreal;Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618;20;TRP;10,47
2018-06-23;Loreal;Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618;20;Cost;616276,7262
2018-06-23;Loreal;Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618;20;TRP;17,36
2018-06-24;Loreal;Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618;20;Cost;482970,0582
2018-06-24;Loreal;Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618;20;TRP;11,45
2018-06-25;Loreal;Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618;20;Cost;676531,3401
2018-06-25;Loreal;Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618;20;TRP;14,24
2018-06-26;Loreal;Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618;20;Cost;641827,1709
2018-06-26;Loreal;Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618;20;TRP;16,12
2018-06-27;Loreal;Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618;20;Cost;433379,9777
2018-06-27;Loreal;Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618;20;TRP;11,86
2018-06-28;Loreal;Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618;20;Cost;453731,4623
2018-06-28;Loreal;Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618;20;TRP;10,13
2018-06-29;Loreal;Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618;20;Cost;386944,8216
2018-06-29;Loreal;Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618;20;TRP;11,88
2018-06-30;Loreal;Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618;20;Cost;532115,7831
2018-06-30;Loreal;Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618;20;TRP;18,02
2018-07-01;Gillette od 2006;Gillette fusion flexball r.lewandowski promocja hebe 1op 200718;20;Cost;917505,3603
2018-07-01;Gillette od 2006;Gillette fusion flexball r.lewandowski promocja hebe 1op 200718;20;TRP;37,45
2018-07-01;Loreal;Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618;20;Cost;556155,4189
2018-07-01;Loreal;Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618;20;TRP;15,38
2018-07-02;Gillette od 2006;Gillette fusion flexball r.lewandowski promocja hebe 1op 200718;20;Cost;1072541,015
2018-07-02;Gillette od 2006;Gillette fusion flexball r.lewandowski promocja hebe 1op 200718;20;TRP;18,2
2018-07-02;Loreal;Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618;20;Cost;274078,5094
2018-07-02;Loreal;Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618;20;TRP;7,02
2018-07-03;Gillette od 2006;Gillette fusion flexball r.lewandowski promocja hebe 1op 200718;20;Cost;969761,5741
2018-07-03;Gillette od 2006;Gillette fusion flexball r.lewandowski promocja hebe 1op 200718;20;TRP;22,8
2018-07-03;Loreal;Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618;20;Cost;444933,2222
2018-07-03;Loreal;Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618;20;TRP;7,43
2018-07-04;Gillette od 2006;Gillette fusion flexball r.lewandowski promocja hebe 1op 200718;20;Cost;719145,0383
2018-07-04;Gillette od 2006;Gillette fusion flexball r.lewandowski promocja hebe 1op 200718;20;TRP;22,42
2018-07-04;Loreal;Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618;20;Cost;245195,398
2018-07-04;Loreal;Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618;20;TRP;5,32
2018-07-05;Gillette od 2006;Gillette fusion flexball r.lewandowski promocja hebe 1op 200718;20;Cost;520207,0541
2018-07-05;Gillette od 2006;Gillette fusion flexball r.lewandowski promocja hebe 1op 200718;20;TRP;17,96
2018-07-05;Loreal;Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618;20;Cost;6176,542284
2018-07-05;Loreal;Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618;20;TRP;0,35
2018-07-06;Gillette od 2006;Gillette fusion flexball r.lewandowski promocja hebe 1op 200718;20;Cost;463418,4135
2018-07-06;Gillette od 2006;Gillette fusion flexball r.lewandowski promocja hebe 1op 200718;20;TRP;12,93
2018-07-07;Gillette od 2006;Gillette fusion flexball r.lewandowski promocja hebe 1op 200718;20;Cost;717678,665
2018-07-07;Gillette od 2006;Gillette fusion flexball r.lewandowski promocja hebe 1op 200718;20;TRP;19,77
2018-07-08;Gillette od 2006;Gillette fusion flexball r.lewandowski promocja hebe 1op 200718;20;Cost;885245,1466
2018-07-08;Gillette od 2006;Gillette fusion flexball r.lewandowski promocja hebe 1op 200718;20;TRP;30,06
2018-07-09;Gillette od 2006;Gillette fusion flexball r.lewandowski promocja hebe 1op 200718;20;Cost;698837,9892
2018-07-09;Gillette od 2006;Gillette fusion flexball r.lewandowski promocja hebe 1op 200718;20;TRP;16,94
2018-07-10;Gillette od 2006;Gillette fusion flexball r.lewandowski promocja hebe 1op 200718;20;Cost;413206,2352
2018-07-10;Gillette od 2006;Gillette fusion flexball r.lewandowski promocja hebe 1op 200718;20;TRP;8,82
2018-07-11;Gillette od 2006;Gillette fusion flexball r.lewandowski promocja hebe 1op 200718;20;Cost;520207,0541
2018-07-11;Gillette od 2006;Gillette fusion flexball r.lewandowski promocja hebe 1op 200718;20;TRP;10,14
2018-07-12;Gillette od 2006;Gillette fusion flexball r.lewandowski promocja hebe 1op 200718;20;Cost;491412,8138
2018-07-12;Gillette od 2006;Gillette fusion flexball r.lewandowski promocja hebe 1op 200718;20;TRP;15,82
2018-07-13;Gillette od 2006;Gillette fusion flexball r.lewandowski promocja hebe 1op 200718;20;Cost;598680,246
2018-07-13;Gillette od 2006;Gillette fusion flexball r.lewandowski promocja hebe 1op 200718;20;TRP;14,12
2018-07-14;Gillette od 2006;Gillette fusion flexball r.lewandowski promocja hebe 1op 200718;20;Cost;546646,2099
2018-07-14;Gillette od 2006;Gillette fusion flexball r.lewandowski promocja hebe 1op 200718;20;TRP;14,68
2018-07-15;Gillette od 2006;Gillette fusion flexball r.lewandowski promocja hebe 1op 200718;20;Cost;43457,97377
2018-07-15;Gillette od 2006;Gillette fusion flexball r.lewandowski promocja hebe 1op 200718;20;TRP;0,45
2018-08-01;Nivea od 2007;Nivea q10 plus noc/produkty nivea q10 rewelacyjne ceny w hebe 300818;30;Cost;586351,8478
2018-08-01;Nivea od 2007;Nivea q10 plus noc/produkty nivea q10 rewelacyjne ceny w hebe 300818;30;TRP;25,32
2018-08-02;Nivea od 2007;Nivea q10 plus noc/produkty nivea q10 rewelacyjne ceny w hebe 300818;30;Cost;581068,954
2018-08-02;Nivea od 2007;Nivea q10 plus noc/produkty nivea q10 rewelacyjne ceny w hebe 300818;30;TRP;26,73
2018-08-03;Nivea od 2007;Nivea q10 plus noc/produkty nivea q10 rewelacyjne ceny w hebe 300818;30;Cost;306160,9808
2018-08-03;Nivea od 2007;Nivea q10 plus noc/produkty nivea q10 rewelacyjne ceny w hebe 300818;30;TRP;11,51
2018-08-04;Nivea od 2007;Nivea q10 plus noc/produkty nivea q10 rewelacyjne ceny w hebe 300818;30;Cost;341511,9343
2018-08-04;Nivea od 2007;Nivea q10 plus noc/produkty nivea q10 rewelacyjne ceny w hebe 300818;30;TRP;14,72
2018-08-05;Nivea od 2007;Nivea q10 plus noc/produkty nivea q10 rewelacyjne ceny w hebe 300818;30;Cost;597164,4998
2018-08-05;Nivea od 2007;Nivea q10 plus noc/produkty nivea q10 rewelacyjne ceny w hebe 300818;30;TRP;20,88
2018-08-06;Nivea od 2007;Nivea q10 plus noc/produkty nivea q10 rewelacyjne ceny w hebe 300818;30;Cost;399179,4114
2018-08-06;Nivea od 2007;Nivea q10 plus noc/produkty nivea q10 rewelacyjne ceny w hebe 300818;30;TRP;12,3
2018-08-07;Nivea od 2007;Nivea q10 plus noc/produkty nivea q10 rewelacyjne ceny w hebe 300818;30;Cost;337611,4799
2018-08-07;Nivea od 2007;Nivea q10 plus noc/produkty nivea q10 rewelacyjne ceny w hebe 300818;30;TRP;16,53
2018-08-08;Nivea od 2007;Nivea q10 plus noc/produkty nivea q10 rewelacyjne ceny w hebe 300818;30;Cost;13577,531
2018-08-08;Nivea od 2007;Nivea q10 plus noc/produkty nivea q10 rewelacyjne ceny w hebe 300818;30;TRP;0,32
2018-08-27;Loreal;Loreal true match dopasow.do 98% odcieni skory polek/dorota/ ania/ sonia/ puder 8 odcieni/happy days -50% hebe 5op 300818;30;Cost;571145,0131
2018-08-27;Loreal;Loreal true match dopasow.do 98% odcieni skory polek/dorota/ ania/ sonia/ puder 8 odcieni/happy days -50% hebe 5op 300818;30;TRP;22,34
2018-08-28;Loreal;Loreal true match dopasow.do 98% odcieni skory polek/dorota/ ania/ sonia/ puder 8 odcieni/happy days -50% hebe 5op 300818;30;Cost;380516,4779
2018-08-28;Loreal;Loreal true match dopasow.do 98% odcieni skory polek/dorota/ ania/ sonia/ puder 8 odcieni/happy days -50% hebe 5op 300818;30;TRP;16,22
2018-08-29;Loreal;Loreal true match dopasow.do 98% odcieni skory polek/dorota/ ania/ sonia/ puder 8 odcieni/happy days -50% hebe 5op 300818;30;Cost;456353,1601
2018-08-29;Loreal;Loreal true match dopasow.do 98% odcieni skory polek/dorota/ ania/ sonia/ puder 8 odcieni/happy days -50% hebe 5op 300818;30;TRP;13,62
2018-08-30;Loreal;Loreal true match dopasow.do 98% odcieni skory polek/dorota/ ania/ sonia/ puder 8 odcieni/happy days -50% hebe 5op 300818;30;Cost;312381,9587
2018-08-30;Loreal;Loreal true match dopasow.do 98% odcieni skory polek/dorota/ ania/ sonia/ puder 8 odcieni/happy days -50% hebe 5op 300818;30;TRP;12,15
2018-08-31;Loreal;Loreal true match dopasow.do 98% odcieni skory polek/dorota/ ania/ sonia/ puder 8 odcieni/happy days -50% hebe 5op 300818;30;Cost;326848,2008
2018-08-31;Loreal;Loreal true match dopasow.do 98% odcieni skory polek/dorota/ ania/ sonia/ puder 8 odcieni/happy days -50% hebe 5op 300818;30;TRP;14,7
2018-09-01;Discreet;Discreet wkladki 4op pan czeka blekitna sukienka/pomaranczowe op na przodzie/ poczuj swiezosc/hebe 150918;15;Cost;647880,281
2018-09-01;Discreet;Discreet wkladki 4op pan czeka blekitna sukienka/pomaranczowe op na przodzie/ poczuj swiezosc/hebe 150918;15;TRP;22,53
2018-09-01;Loreal;Loreal true match dopasow.do 98% odcieni skory polek/dorota/ ania/ sonia/ puder 8 odcieni/happy days -50% hebe 5op 300818;30;Cost;986864,3259
2018-09-01;Loreal;Loreal true match dopasow.do 98% odcieni skory polek/dorota/ ania/ sonia/ puder 8 odcieni/happy days -50% hebe 5op 300818;30;TRP;10,96
2018-09-02;Discreet;Discreet wkladki 4op pan czeka blekitna sukienka/pomaranczowe op na przodzie/ poczuj swiezosc/hebe 150918;15;Cost;649573,7695
2018-09-02;Discreet;Discreet wkladki 4op pan czeka blekitna sukienka/pomaranczowe op na przodzie/ poczuj swiezosc/hebe 150918;15;TRP;19,53
2018-09-02;Loreal;Loreal true match dopasow.do 98% odcieni skory polek/dorota/ ania/ sonia/ puder 8 odcieni/happy days -50% hebe 5op 300818;30;Cost;663916,5795
2018-09-02;Loreal;Loreal true match dopasow.do 98% odcieni skory polek/dorota/ ania/ sonia/ puder 8 odcieni/happy days -50% hebe 5op 300818;30;TRP;7,18
2018-09-03;Discreet;Discreet wkladki 4op pan czeka blekitna sukienka/pomaranczowe op na przodzie/ poczuj swiezosc/hebe 150918;15;Cost;814775,2921
2018-09-03;Discreet;Discreet wkladki 4op pan czeka blekitna sukienka/pomaranczowe op na przodzie/ poczuj swiezosc/hebe 150918;15;TRP;24,8
2018-09-03;Loreal;Loreal true match dopasow.do 98% odcieni skory polek/dorota/ ania/ sonia/ puder 8 odcieni/happy days -50% hebe 5op 300818;30;Cost;20045,37304
2018-09-03;Loreal;Loreal true match dopasow.do 98% odcieni skory polek/dorota/ ania/ sonia/ puder 8 odcieni/happy days -50% hebe 5op 300818;30;TRP;0,6
2018-09-04;Discreet;Discreet wkladki 4op pan czeka blekitna sukienka/pomaranczowe op na przodzie/ poczuj swiezosc/hebe 150918;15;Cost;350379,2963
2018-09-04;Discreet;Discreet wkladki 4op pan czeka blekitna sukienka/pomaranczowe op na przodzie/ poczuj swiezosc/hebe 150918;15;TRP;14,85
2018-09-05;Discreet;Discreet wkladki 4op pan czeka blekitna sukienka/pomaranczowe op na przodzie/ poczuj swiezosc/hebe 150918;15;Cost;293768,398
2018-09-05;Discreet;Discreet wkladki 4op pan czeka blekitna sukienka/pomaranczowe op na przodzie/ poczuj swiezosc/hebe 150918;15;TRP;10,19
2018-09-06;Discreet;Discreet wkladki 4op pan czeka blekitna sukienka/pomaranczowe op na przodzie/ poczuj swiezosc/hebe 150918;15;Cost;277559,2946
2018-09-06;Discreet;Discreet wkladki 4op pan czeka blekitna sukienka/pomaranczowe op na przodzie/ poczuj swiezosc/hebe 150918;15;TRP;8,55
2018-09-07;Discreet;Discreet wkladki 4op pan czeka blekitna sukienka/pomaranczowe op na przodzie/ poczuj swiezosc/hebe 150918;15;Cost;409720,5127
2018-09-07;Discreet;Discreet wkladki 4op pan czeka blekitna sukienka/pomaranczowe op na przodzie/ poczuj swiezosc/hebe 150918;15;TRP;13,68
2018-09-08;Discreet;Discreet wkladki 4op pan czeka blekitna sukienka/pomaranczowe op na przodzie/ poczuj swiezosc/hebe 150918;15;Cost;473450,9746
2018-09-08;Discreet;Discreet wkladki 4op pan czeka blekitna sukienka/pomaranczowe op na przodzie/ poczuj swiezosc/hebe 150918;15;TRP;12,44
2018-09-09;Discreet;Discreet wkladki 4op pan czeka blekitna sukienka/pomaranczowe op na przodzie/ poczuj swiezosc/hebe 150918;15;Cost;491457,2494
2018-09-09;Discreet;Discreet wkladki 4op pan czeka blekitna sukienka/pomaranczowe op na przodzie/ poczuj swiezosc/hebe 150918;15;TRP;20,3
2018-09-10;Discreet;Discreet wkladki 4op pan czeka blekitna sukienka/pomaranczowe op na przodzie/ poczuj swiezosc/hebe 150918;15;Cost;143428,1002
2018-09-10;Discreet;Discreet wkladki 4op pan czeka blekitna sukienka/pomaranczowe op na przodzie/ poczuj swiezosc/hebe 150918;15;TRP;3,73
2018-09-11;Discreet;Discreet wkladki 4op pan czeka blekitna sukienka/pomaranczowe op na przodzie/ poczuj swiezosc/hebe 150918;15;Cost;125836,5573
2018-09-11;Discreet;Discreet wkladki 4op pan czeka blekitna sukienka/pomaranczowe op na przodzie/ poczuj swiezosc/hebe 150918;15;TRP;5,51
2018-09-12;Discreet;Discreet wkladki 4op pan czeka blekitna sukienka/pomaranczowe op na przodzie/ poczuj swiezosc/hebe 150918;15;Cost;337107,877
2018-09-12;Discreet;Discreet wkladki 4op pan czeka blekitna sukienka/pomaranczowe op na przodzie/ poczuj swiezosc/hebe 150918;15;TRP;13,51
2018-09-13;Discreet;Discreet wkladki 4op pan czeka blekitna sukienka/pomaranczowe op na przodzie/ poczuj swiezosc/hebe 150918;15;Cost;5771,684996
2018-09-13;Discreet;Discreet wkladki 4op pan czeka blekitna sukienka/pomaranczowe op na przodzie/ poczuj swiezosc/hebe 150918;15;TRP;0,05
2018-09-13;Head & shoulders;Head & shoulders men ultra szampon przeciwlupiezowy 1op./lewandowski w szatni mecz nowosc/pasek hebe 200918;20;Cost;986247,1654
2018-09-13;Head & shoulders;Head & shoulders men ultra szampon przeciwlupiezowy 1op./lewandowski w szatni mecz nowosc/pasek hebe 200918;20;TRP;16,2
2018-09-14;Head & shoulders;Head & shoulders men ultra szampon przeciwlupiezowy 1op./lewandowski w szatni mecz nowosc/pasek hebe 200918;20;Cost;491457,2494
2018-09-14;Head & shoulders;Head & shoulders men ultra szampon przeciwlupiezowy 1op./lewandowski w szatni mecz nowosc/pasek hebe 200918;20;TRP;4,86
2018-09-15;Head & shoulders;Head & shoulders men ultra szampon przeciwlupiezowy 1op./lewandowski w szatni mecz nowosc/pasek hebe 200918;20;Cost;528027,7119
2018-09-15;Head & shoulders;Head & shoulders men ultra szampon przeciwlupiezowy 1op./lewandowski w szatni mecz nowosc/pasek hebe 200918;20;TRP;9,43
2018-09-16;Head & shoulders;Head & shoulders men ultra szampon przeciwlupiezowy 1op./lewandowski w szatni mecz nowosc/pasek hebe 200918;20;Cost;356195,4169
2018-09-16;Head & shoulders;Head & shoulders men ultra szampon przeciwlupiezowy 1op./lewandowski w szatni mecz nowosc/pasek hebe 200918;20;TRP;10,43
2018-09-17;Head & shoulders;Head & shoulders men ultra szampon przeciwlupiezowy 1op./lewandowski w szatni mecz nowosc/pasek hebe 200918;20;Cost;259903,567
2018-09-17;Head & shoulders;Head & shoulders men ultra szampon przeciwlupiezowy 1op./lewandowski w szatni mecz nowosc/pasek hebe 200918;20;TRP;6,68
2018-09-18;Head & shoulders;Head & shoulders men ultra szampon przeciwlupiezowy 1op./lewandowski w szatni mecz nowosc/pasek hebe 200918;20;Cost;395654,1906
